job_id,company,field_name,field_type,pass,has_consensus,agreement_rate,outliers
4323400548,SimpliSafe,ext_contract_duration_months,numeric,1,True,1.0,none
4323400548,SimpliSafe,ext_salary_text_raw,string,1,True,0.9957446808510639,none
4323400548,SimpliSafe,ext_hourly_rate_text_raw,string,1,True,1.0,none
4323400548,SimpliSafe,ext_daily_rate_text_raw,string,1,True,1.0,none
4323400548,SimpliSafe,ext_work_auth_text,string,1,True,0.0,none
4323400548,SimpliSafe,ext_citizenship_text,string,1,True,1.0,none
4323400548,SimpliSafe,ext_location_restriction_text,string,1,False,0.3309296414221029,none
4323400548,SimpliSafe,ext_contract_duration_text,string,1,True,1.0,none
4323400548,SimpliSafe,ext_start_date_text,string,1,True,1.0,none
4323400548,SimpliSafe,ext_probation_period_text,string,1,True,1.0,none
4323400548,SimpliSafe,ext_years_experience_text,string,1,False,0.6983240223463687,none
4323400548,SimpliSafe,ext_education_stated,string,1,False,0.6948148148148148,none
4323400548,SimpliSafe,ext_team_info_text,string,1,False,0.6767006109210739,none
4323400548,SimpliSafe,ext_company_description_text,string,1,True,0.9066160330709707,none
4323400548,SimpliSafe,ext_must_have_hard_skills,array,1,True,0.8571428571428571,none
4323400548,SimpliSafe,ext_nice_to_have_hard_skills,array,1,True,0.9,mistral
4323400548,SimpliSafe,ext_must_have_soft_skills,array,1,False,0.0,none
4323400548,SimpliSafe,ext_nice_to_have_soft_skills,array,1,False,0.0,none
4323400548,SimpliSafe,ext_certifications_mentioned,array,1,True,1.0,none
4323400548,SimpliSafe,ext_benefits_mentioned,array,1,True,0.6,"mistral, gemma"
4323400548,SimpliSafe,ext_allowed_countries,array,1,False,0.0,none
4323400548,SimpliSafe,ext_excluded_countries,array,1,True,1.0,none
4323400548,SimpliSafe,ext_us_state_restrictions,array,1,True,0.6,"gpt-oss, minimax"
4323400548,SimpliSafe,seniority_and_role.seniority_level,inference,2,True,1.0,none
4323400548,SimpliSafe,seniority_and_role.job_family,inference,2,True,1.0,none
4323400548,SimpliSafe,seniority_and_role.sub_specialty,inference,2,True,0.8,mistral
4323400548,SimpliSafe,seniority_and_role.leadership_expectation,inference,2,True,0.6,"gpt-oss, qwen"
4323400548,SimpliSafe,stack_and_cloud.primary_cloud,inference,2,True,1.0,none
4323400548,SimpliSafe,stack_and_cloud.secondary_clouds,inference,2,True,0.6,"mistral, gemma"
4323400548,SimpliSafe,stack_and_cloud.processing_paradigm,inference,2,True,0.8,minimax
4323400548,SimpliSafe,stack_and_cloud.orchestrator_category,inference,2,True,0.8,gpt-oss
4323400548,SimpliSafe,stack_and_cloud.storage_layer,inference,2,True,0.6,"gpt-oss, mistral"
4323400548,SimpliSafe,geo_and_work_model.remote_restriction,inference,2,True,1.0,none
4323400548,SimpliSafe,geo_and_work_model.timezone_focus,inference,2,True,0.6,"mistral, minimax"
4323400548,SimpliSafe,geo_and_work_model.relocation_required,inference,2,True,0.8,qwen
4323400548,SimpliSafe,visa_and_authorization.h1b_friendly,inference,2,True,1.0,none
4323400548,SimpliSafe,visa_and_authorization.opt_cpt_friendly,inference,2,True,1.0,none
4323400548,SimpliSafe,visa_and_authorization.citizenship_required,inference,2,True,0.8,mistral
4323400548,SimpliSafe,contract_and_compensation.w2_vs_1099,inference,2,True,1.0,none
4323400548,SimpliSafe,contract_and_compensation.benefits_level,inference,2,True,0.8,gemma
4323400548,SimpliSafe,career_development.growth_path_clarity,inference,2,True,0.8,gpt-oss
4323400548,SimpliSafe,career_development.mentorship_signals,inference,2,True,1.0,none
4323400548,SimpliSafe,career_development.promotion_path_mentioned,inference,2,True,0.8,gemma
4323400548,SimpliSafe,career_development.internal_mobility_mentioned,inference,2,True,1.0,none
4323400548,SimpliSafe,career_development.career_tracks_available,inference,2,True,0.8,qwen
4323400548,SimpliSafe,requirements_classification.requirement_strictness,inference,2,True,1.0,none
4323400548,SimpliSafe,requirements_classification.scope_definition,inference,2,True,1.0,none
4323400548,SimpliSafe,requirements_classification.skill_inflation_detected,inference,2,True,1.0,none
4323400548,SimpliSafe,company_maturity.data_maturity_score,inference,3,True,0.8,minimax
4323400548,SimpliSafe,company_maturity.data_maturity_level,inference,3,True,0.8,minimax
4323400548,SimpliSafe,company_maturity.maturity_signals,inference,3,False,0.4,"mistral, minimax, qwen"
4323400548,SimpliSafe,red_flags_and_role_quality.scope_creep_score,inference,3,True,0.6,"gpt-oss, mistral"
4323400548,SimpliSafe,red_flags_and_role_quality.overtime_risk_score,inference,3,True,0.6,"minimax, qwen"
4323400548,SimpliSafe,red_flags_and_role_quality.role_clarity,inference,3,True,1.0,none
4323400548,SimpliSafe,red_flags_and_role_quality.overall_red_flag_score,inference,3,False,0.4,"mistral, gemma, minimax"
4323400548,SimpliSafe,stakeholders_and_leadership.reporting_structure_clarity,inference,3,False,0.4,"mistral, gemma, minimax"
4323400548,SimpliSafe,stakeholders_and_leadership.manager_level_inferred,inference,3,True,0.6,"gemma, qwen"
4323400548,SimpliSafe,stakeholders_and_leadership.team_growth_velocity,inference,3,False,0.4,"mistral, minimax, qwen"
4323400548,SimpliSafe,stakeholders_and_leadership.reporting_structure,inference,3,True,0.8,gemma
4323400548,SimpliSafe,stakeholders_and_leadership.cross_functional_embedded,inference,3,True,0.8,gpt-oss
4323400548,SimpliSafe,tech_culture.work_life_balance_score,inference,3,True,0.6,"gpt-oss, mistral"
4323400548,SimpliSafe,tech_culture.growth_opportunities_score,inference,3,False,0.2,"gpt-oss, gemma, minimax, qwen"
4323400548,SimpliSafe,tech_culture.tech_culture_score,inference,3,False,0.4,"gpt-oss, mistral, minimax"
4323400548,SimpliSafe,tech_culture_assessment.tech_culture_signals,inference,3,False,0.4,"gpt-oss, mistral, gemma"
4323400548,SimpliSafe,tech_culture_assessment.dev_practices_mentioned,inference,3,False,0.4,"gpt-oss, gemma, qwen"
4323400548,SimpliSafe,tech_culture_assessment.innovation_signals,inference,3,True,0.8,gpt-oss
4323400548,SimpliSafe,tech_culture_assessment.tech_debt_awareness,inference,3,True,0.8,gpt-oss
4323400548,SimpliSafe,ai_ml_integration.ai_integration_level,inference,3,True,0.6,"gpt-oss, gemma"
4323400548,SimpliSafe,ai_ml_integration.ml_tools_expected,inference,3,True,0.8,gemma
4323400548,SimpliSafe,competition_and_timing.hiring_urgency,inference,3,True,0.6,"gpt-oss, gemma"
4323400548,SimpliSafe,competition_and_timing.competition_level,inference,3,True,0.8,gpt-oss
4323400548,SimpliSafe,company_context.company_stage_inferred,inference,3,True,0.6,"gpt-oss, gemma"
4323400548,SimpliSafe,company_context.hiring_velocity,inference,3,False,0.4,"gpt-oss, gemma, minimax"
4323400548,SimpliSafe,company_context.team_size_signals,inference,3,True,0.6,"gpt-oss, minimax"
4323400548,SimpliSafe,company_context.funding_stage_signals,inference,3,True,0.8,gemma
4323400548,SimpliSafe,company_context.role_creation_type,inference,3,False,0.4,"gpt-oss, minimax, qwen"
4323400548,SimpliSafe,summary.strength_categories,array,3,True,0.9333333333333333,none
4323400548,SimpliSafe,summary.concern_categories,array,3,True,0.7,"minimax, qwen"
4323400548,SimpliSafe,summary.best_fit_categories,array,3,True,1.0,none
4323400548,SimpliSafe,summary.probe_categories,array,3,True,0.6799999999999999,minimax
4323400548,SimpliSafe,summary.leverage_categories,array,3,True,0.6666666666666666,none
4323400548,SimpliSafe,summary.strength_details,array,3,False,0.0,none
4323400548,SimpliSafe,summary.concern_details,array,3,False,0.0,none
4323400548,SimpliSafe,summary.best_fit_details,array,3,False,0.0,none
4323400548,SimpliSafe,summary.probe_details,array,3,False,0.0,none
4323400548,SimpliSafe,summary.leverage_details,array,3,False,0.0,none
4323400548,SimpliSafe,summary.strengths,array,3,True,1.0,none
4323400548,SimpliSafe,summary.concerns,array,3,True,1.0,none
4323400548,SimpliSafe,summary.best_fit_for,array,3,True,1.0,none
4323400548,SimpliSafe,summary.red_flags_to_probe,array,3,True,1.0,none
4323400548,SimpliSafe,summary.negotiation_leverage,array,3,True,1.0,none
4323400548,SimpliSafe,summary.overall_assessment,string,3,False,0.10840372001257555,none
4323400548,SimpliSafe,summary.recommendation_score,numeric,3,True,1.0,none
4323400548,SimpliSafe,summary.recommendation_confidence,numeric,3,True,1.0,none
4325829597,Tata Consultancy Services,ext_salary_disclosed,boolean,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_equity_mentioned,boolean,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_learning_budget_mentioned,boolean,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_conference_budget_mentioned,boolean,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_hardware_choice_mentioned,boolean,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_llm_genai_mentioned,boolean,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_feature_store_mentioned,boolean,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_salary_period,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_salary_currency,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_visa_sponsorship_stated,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_security_clearance_stated,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_work_model_stated,enum,1,True,0.6,"minimax, qwen"
4325829597,Tata Consultancy Services,ext_employment_type_stated,enum,1,True,0.8,gpt-oss
4325829597,Tata Consultancy Services,ext_contract_type,enum,1,True,0.8,minimax
4325829597,Tata Consultancy Services,ext_extension_possible,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_conversion_to_fte,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_start_date,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_pay_type,enum,1,True,0.6,"mistral, minimax"
4325829597,Tata Consultancy Services,ext_rate_negotiable,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_overtime_paid,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_geo_restriction_type,enum,1,True,0.6,"gemma, qwen"
4325829597,Tata Consultancy Services,ext_residency_requirement,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_pto_policy,enum,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_salary_min,numeric,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_salary_max,numeric,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_hourly_rate_min,numeric,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_hourly_rate_max,numeric,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_daily_rate_min,numeric,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_daily_rate_max,numeric,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_years_experience_min,numeric,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_years_experience_max,numeric,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_contract_duration_months,numeric,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_salary_text_raw,string,1,True,0.8551724137931034,none
4325829597,Tata Consultancy Services,ext_hourly_rate_text_raw,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_daily_rate_text_raw,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_work_auth_text,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_citizenship_text,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_location_restriction_text,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_contract_duration_text,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_start_date_text,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_probation_period_text,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_years_experience_text,string,1,False,0.49297658862876254,none
4325829597,Tata Consultancy Services,ext_education_stated,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_team_info_text,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_company_description_text,string,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_must_have_hard_skills,array,1,True,0.8,gpt-oss
4325829597,Tata Consultancy Services,ext_nice_to_have_hard_skills,array,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_must_have_soft_skills,array,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_nice_to_have_soft_skills,array,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_certifications_mentioned,array,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_benefits_mentioned,array,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_allowed_countries,array,1,False,0.0,none
4325829597,Tata Consultancy Services,ext_excluded_countries,array,1,True,1.0,none
4325829597,Tata Consultancy Services,ext_us_state_restrictions,array,1,False,0.0,none
4325829597,Tata Consultancy Services,seniority_and_role.seniority_level,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,seniority_and_role.job_family,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,seniority_and_role.sub_specialty,inference,2,True,0.8,mistral
4325829597,Tata Consultancy Services,seniority_and_role.leadership_expectation,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,stack_and_cloud.primary_cloud,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,stack_and_cloud.secondary_clouds,inference,2,True,0.8,gemma
4325829597,Tata Consultancy Services,stack_and_cloud.processing_paradigm,inference,2,True,0.8,mistral
4325829597,Tata Consultancy Services,stack_and_cloud.orchestrator_category,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,stack_and_cloud.storage_layer,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,geo_and_work_model.remote_restriction,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,geo_and_work_model.timezone_focus,inference,2,False,0.4,"mistral, gemma, minimax"
4325829597,Tata Consultancy Services,geo_and_work_model.relocation_required,inference,2,True,0.6,"minimax, qwen"
4325829597,Tata Consultancy Services,visa_and_authorization.h1b_friendly,inference,2,True,1.0,gpt-oss
4325829597,Tata Consultancy Services,visa_and_authorization.opt_cpt_friendly,inference,2,True,1.0,gpt-oss
4325829597,Tata Consultancy Services,visa_and_authorization.citizenship_required,inference,2,True,0.75,"mistral, gpt-oss"
4325829597,Tata Consultancy Services,contract_and_compensation.w2_vs_1099,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,contract_and_compensation.benefits_level,inference,2,True,0.6,"gemma, minimax"
4325829597,Tata Consultancy Services,career_development.growth_path_clarity,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,career_development.mentorship_signals,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,career_development.promotion_path_mentioned,inference,2,True,1.0,gpt-oss
4325829597,Tata Consultancy Services,career_development.internal_mobility_mentioned,inference,2,True,1.0,gpt-oss
4325829597,Tata Consultancy Services,career_development.career_tracks_available,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,requirements_classification.requirement_strictness,inference,2,True,0.8,mistral
4325829597,Tata Consultancy Services,requirements_classification.scope_definition,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,requirements_classification.skill_inflation_detected,inference,2,True,1.0,none
4325829597,Tata Consultancy Services,company_maturity.data_maturity_score,inference,3,True,1.0,none
4325829597,Tata Consultancy Services,company_maturity.data_maturity_level,inference,3,True,1.0,none
4325829597,Tata Consultancy Services,company_maturity.maturity_signals,inference,3,True,0.6,"gpt-oss, qwen"
4325829597,Tata Consultancy Services,red_flags_and_role_quality.scope_creep_score,inference,3,False,0.4,"gpt-oss, minimax, qwen"
4325829597,Tata Consultancy Services,red_flags_and_role_quality.overtime_risk_score,inference,3,False,0.4,"gpt-oss, minimax, qwen"
4325829597,Tata Consultancy Services,red_flags_and_role_quality.role_clarity,inference,3,True,0.8,minimax
4325829597,Tata Consultancy Services,red_flags_and_role_quality.overall_red_flag_score,inference,3,False,0.4,"gpt-oss, minimax, qwen"
4325829597,Tata Consultancy Services,stakeholders_and_leadership.reporting_structure_clarity,inference,3,True,1.0,none
4325829597,Tata Consultancy Services,stakeholders_and_leadership.manager_level_inferred,inference,3,True,1.0,none
4325829597,Tata Consultancy Services,stakeholders_and_leadership.team_growth_velocity,inference,3,True,0.8,qwen
4325829597,Tata Consultancy Services,stakeholders_and_leadership.reporting_structure,inference,3,True,1.0,none
4325829597,Tata Consultancy Services,stakeholders_and_leadership.cross_functional_embedded,inference,3,True,1.0,none
4325829597,Tata Consultancy Services,tech_culture.work_life_balance_score,inference,3,False,0.2,"gpt-oss, mistral, gemma, qwen"
4325829597,Tata Consultancy Services,tech_culture.growth_opportunities_score,inference,3,False,0.2,"gpt-oss, mistral, gemma, qwen"
4325829597,Tata Consultancy Services,tech_culture.tech_culture_score,inference,3,False,0.2,"mistral, gemma, minimax, qwen"
4325829597,Tata Consultancy Services,tech_culture_assessment.tech_culture_signals,inference,3,True,0.8,qwen
4325829597,Tata Consultancy Services,tech_culture_assessment.dev_practices_mentioned,inference,3,True,0.6,"mistral, qwen"
4325829597,Tata Consultancy Services,tech_culture_assessment.innovation_signals,inference,3,True,0.8,gpt-oss
4325829597,Tata Consultancy Services,tech_culture_assessment.tech_debt_awareness,inference,3,True,1.0,none
4325829597,Tata Consultancy Services,ai_ml_integration.ai_integration_level,inference,3,True,1.0,none
4325829597,Tata Consultancy Services,ai_ml_integration.ml_tools_expected,inference,3,True,1.0,none
4325829597,Tata Consultancy Services,competition_and_timing.hiring_urgency,inference,3,False,0.4,"mistral, gemma, minimax"
4325829597,Tata Consultancy Services,competition_and_timing.competition_level,inference,3,True,0.6,"gpt-oss, gemma"
4325829597,Tata Consultancy Services,company_context.company_stage_inferred,inference,3,True,0.6,"gemma, minimax"
4325829597,Tata Consultancy Services,company_context.hiring_velocity,inference,3,False,0.4,"gemma, minimax, qwen"
4325829597,Tata Consultancy Services,company_context.team_size_signals,inference,3,True,0.8,gemma
4325829597,Tata Consultancy Services,company_context.funding_stage_signals,inference,3,False,0.4,"gemma, minimax, qwen"
4325829597,Tata Consultancy Services,company_context.role_creation_type,inference,3,True,0.6,"gemma, minimax"
4325829597,Tata Consultancy Services,summary.strength_categories,array,3,True,0.6,"mistral, minimax, qwen"
4325829597,Tata Consultancy Services,summary.concern_categories,array,3,True,0.7,"mistral, gemma"
4325829597,Tata Consultancy Services,summary.best_fit_categories,array,3,True,0.7,"mistral, minimax, qwen"
4325829597,Tata Consultancy Services,summary.probe_categories,array,3,True,0.8,none
4325829597,Tata Consultancy Services,summary.leverage_categories,array,3,True,0.6,"gemma, minimax"
4325829597,Tata Consultancy Services,summary.strength_details,array,3,False,0.0,none
4325829597,Tata Consultancy Services,summary.concern_details,array,3,False,0.0,none
4325829597,Tata Consultancy Services,summary.best_fit_details,array,3,False,0.0,none
4325829597,Tata Consultancy Services,summary.probe_details,array,3,False,0.0,none
4325829597,Tata Consultancy Services,summary.leverage_details,array,3,False,0.0,none
4325829597,Tata Consultancy Services,summary.strengths,array,3,True,1.0,none
4325829597,Tata Consultancy Services,summary.concerns,array,3,True,1.0,none
4325829597,Tata Consultancy Services,summary.best_fit_for,array,3,True,1.0,none
4325829597,Tata Consultancy Services,summary.red_flags_to_probe,array,3,True,1.0,none
4325829597,Tata Consultancy Services,summary.negotiation_leverage,array,3,True,1.0,none
4325829597,Tata Consultancy Services,summary.overall_assessment,string,3,False,0.07241966964938097,none
4325829597,Tata Consultancy Services,summary.recommendation_score,numeric,3,False,0.0,none
4325829597,Tata Consultancy Services,summary.recommendation_confidence,numeric,3,True,1.0,none
4325839911,Mattoni 1873,ext_salary_disclosed,boolean,1,True,1.0,none
4325839911,Mattoni 1873,ext_equity_mentioned,boolean,1,True,1.0,none
4325839911,Mattoni 1873,ext_learning_budget_mentioned,boolean,1,True,0.8,mistral
4325839911,Mattoni 1873,ext_conference_budget_mentioned,boolean,1,True,0.8,gemma
4325839911,Mattoni 1873,ext_hardware_choice_mentioned,boolean,1,True,1.0,none
4325839911,Mattoni 1873,ext_llm_genai_mentioned,boolean,1,True,1.0,none
4325839911,Mattoni 1873,ext_feature_store_mentioned,boolean,1,True,1.0,none
4325839911,Mattoni 1873,ext_salary_period,enum,1,False,0.0,"gpt-oss, mistral, gemma, minimax, qwen"
4325839911,Mattoni 1873,ext_salary_currency,enum,1,False,0.0,"gpt-oss, mistral, gemma, minimax, qwen"
4325839911,Mattoni 1873,ext_visa_sponsorship_stated,enum,1,True,1.0,none
4325839911,Mattoni 1873,ext_security_clearance_stated,enum,1,True,1.0,none
4325839911,Mattoni 1873,ext_work_model_stated,enum,1,True,1.0,none
4325839911,Mattoni 1873,ext_employment_type_stated,enum,1,True,0.6,"gemma, qwen"
4325839911,Mattoni 1873,ext_contract_type,enum,1,True,0.6,"gemma, qwen"
4325839911,Mattoni 1873,ext_extension_possible,enum,1,True,1.0,none
4325839911,Mattoni 1873,ext_conversion_to_fte,enum,1,True,1.0,none
4325839911,Mattoni 1873,ext_start_date,enum,1,True,1.0,none
4325839911,Mattoni 1873,ext_pay_type,enum,1,True,1.0,none
4325839911,Mattoni 1873,ext_rate_negotiable,enum,1,True,1.0,none
4325839911,Mattoni 1873,ext_overtime_paid,enum,1,True,1.0,none
4325839911,Mattoni 1873,ext_geo_restriction_type,enum,1,True,0.6,"gpt-oss, gemma"
4325839911,Mattoni 1873,ext_residency_requirement,enum,1,True,1.0,none
4325839911,Mattoni 1873,ext_pto_policy,enum,1,True,0.6,"gpt-oss, mistral"
4325839911,Mattoni 1873,ext_salary_min,numeric,1,True,1.0,none
4325839911,Mattoni 1873,ext_salary_max,numeric,1,True,1.0,none
4325839911,Mattoni 1873,ext_hourly_rate_min,numeric,1,True,1.0,none
4325839911,Mattoni 1873,ext_hourly_rate_max,numeric,1,True,1.0,none
4325839911,Mattoni 1873,ext_daily_rate_min,numeric,1,True,1.0,none
4325839911,Mattoni 1873,ext_daily_rate_max,numeric,1,True,1.0,none
4325839911,Mattoni 1873,ext_years_experience_min,numeric,1,True,1.0,none
4325839911,Mattoni 1873,ext_years_experience_max,numeric,1,True,1.0,none
4325839911,Mattoni 1873,ext_contract_duration_months,numeric,1,True,1.0,none
4325839911,Mattoni 1873,ext_salary_text_raw,string,1,True,1.0,none
4325839911,Mattoni 1873,ext_hourly_rate_text_raw,string,1,True,1.0,none
4325839911,Mattoni 1873,ext_daily_rate_text_raw,string,1,True,1.0,none
4325839911,Mattoni 1873,ext_work_auth_text,string,1,True,1.0,none
4325839911,Mattoni 1873,ext_citizenship_text,string,1,True,1.0,none
4325839911,Mattoni 1873,ext_location_restriction_text,string,1,True,0.0,none
4325839911,Mattoni 1873,ext_contract_duration_text,string,1,True,1.0,none
4325839911,Mattoni 1873,ext_start_date_text,string,1,True,1.0,none
4325839911,Mattoni 1873,ext_probation_period_text,string,1,True,1.0,none
4325839911,Mattoni 1873,ext_years_experience_text,string,1,True,1.0,none
4325839911,Mattoni 1873,ext_education_stated,string,1,True,1.0,none
4325839911,Mattoni 1873,ext_team_info_text,string,1,False,0.7109335428538045,none
4325839911,Mattoni 1873,ext_company_description_text,string,1,False,0.5290322580645161,none
4325839911,Mattoni 1873,ext_must_have_hard_skills,array,1,True,0.8666666666666666,mistral
4325839911,Mattoni 1873,ext_nice_to_have_hard_skills,array,1,False,0.0,none
4325839911,Mattoni 1873,ext_must_have_soft_skills,array,1,True,0.8,none
4325839911,Mattoni 1873,ext_nice_to_have_soft_skills,array,1,True,1.0,none
4325839911,Mattoni 1873,ext_certifications_mentioned,array,1,True,1.0,none
4325839911,Mattoni 1873,ext_benefits_mentioned,array,1,True,0.7571428571428571,gemma
4325839911,Mattoni 1873,ext_allowed_countries,array,1,False,0.0,none
4325839911,Mattoni 1873,ext_excluded_countries,array,1,True,1.0,none
4325839911,Mattoni 1873,ext_us_state_restrictions,array,1,True,1.0,none
4325839911,Mattoni 1873,seniority_and_role.seniority_level,inference,2,True,0.8,gpt-oss
4325839911,Mattoni 1873,seniority_and_role.job_family,inference,2,True,0.6,"mistral, minimax"
4325839911,Mattoni 1873,seniority_and_role.sub_specialty,inference,2,True,0.8,mistral
4325839911,Mattoni 1873,seniority_and_role.leadership_expectation,inference,2,True,1.0,none
4325839911,Mattoni 1873,stack_and_cloud.primary_cloud,inference,2,True,1.0,none
4325839911,Mattoni 1873,stack_and_cloud.secondary_clouds,inference,2,True,1.0,none
4325839911,Mattoni 1873,stack_and_cloud.processing_paradigm,inference,2,True,0.6,"mistral, minimax"
4325839911,Mattoni 1873,stack_and_cloud.orchestrator_category,inference,2,True,0.8,gpt-oss
4325839911,Mattoni 1873,stack_and_cloud.storage_layer,inference,2,True,0.6,"minimax, qwen"
4325839911,Mattoni 1873,geo_and_work_model.remote_restriction,inference,2,True,0.6,"gpt-oss, gemma"
4325839911,Mattoni 1873,geo_and_work_model.timezone_focus,inference,2,True,0.6,"mistral, gemma"
4325839911,Mattoni 1873,geo_and_work_model.relocation_required,inference,2,True,1.0,none
4325839911,Mattoni 1873,visa_and_authorization.h1b_friendly,inference,2,True,1.0,none
4325839911,Mattoni 1873,visa_and_authorization.opt_cpt_friendly,inference,2,True,1.0,none
4325839911,Mattoni 1873,visa_and_authorization.citizenship_required,inference,2,True,0.6,"minimax, qwen"
4325839911,Mattoni 1873,contract_and_compensation.w2_vs_1099,inference,2,True,0.6,"gpt-oss, mistral"
4325839911,Mattoni 1873,contract_and_compensation.benefits_level,inference,2,True,0.6,"gpt-oss, mistral"
4325839911,Mattoni 1873,career_development.growth_path_clarity,inference,2,True,1.0,none
4325839911,Mattoni 1873,career_development.mentorship_signals,inference,2,True,1.0,none
